date,period,price
2018-12-29 00:00:00,01-02,39.04
2018-12-29 00:00:00,02-03,36.03
2018-12-29 00:00:00,03-04,32.33
2018-12-29 00:00:00,04-05,31.27
2018-12-29 00:00:00,05-06,35.06
2018-12-29 00:00:00,06-07,37.5
2018-12-29 00:00:00,07-08,42.42
2018-12-29 00:00:00,08-09,48.53
2018-12-29 00:00:00,09-10,50.09
2018-12-29 00:00:00,10-11,50.09
2018-12-29 00:00:00,11-12,48.85
2018-12-29 00:00:00,12-13,48.41
2018-12-29 00:00:00,13-14,43.68
2018-12-29 00:00:00,14-15,39.19
2018-12-29 00:00:00,15-16,37.23
2018-12-29 00:00:00,16-17,37.66
2018-12-29 00:00:00,17-18,43.5
2018-12-29 00:00:00,18-19,40.43
2018-12-29 00:00:00,19-20,36.91
2018-12-29 00:00:00,20-21,28.6
2018-12-29 00:00:00,21-22,23.94
2018-12-29 00:00:00,22-23,25.46
2018-12-29 00:00:00,23-24,20.42
2018-12-28 00:00:00,00-01,44.64
2018-12-28 00:00:00,01-02,45.83
2018-12-28 00:00:00,02-03,45.92
2018-12-28 00:00:00,03-04,43.23
2018-12-28 00:00:00,04-05,41.9
2018-12-28 00:00:00,05-06,43.78
2018-12-28 00:00:00,06-07,48.09
2018-12-28 00:00:00,07-08,56.32
2018-12-28 00:00:00,08-09,61.08
2018-12-28 00:00:00,09-10,62.38
2018-12-28 00:00:00,10-11,62.07
2018-12-28 00:00:00,11-12,60.5
2018-12-28 00:00:00,12-13,59.97
2018-12-28 00:00:00,13-14,56.18
2018-12-28 00:00:00,14-15,55.19
2018-12-28 00:00:00,15-16,56.04
2018-12-28 00:00:00,16-17,61.31
2018-12-28 00:00:00,17-18,65.06
2018-12-28 00:00:00,18-19,66.82
2018-12-28 00:00:00,19-20,65.8
2018-12-28 00:00:00,20-21,62.07
2018-12-28 00:00:00,21-22,51.82
2018-12-28 00:00:00,22-23,52.06
2018-12-28 00:00:00,23-24,48.28
2018-12-27 00:00:00,00-01,38.48
2018-12-27 00:00:00,01-02,38.37
2018-12-27 00:00:00,02-03,35.17
2018-12-27 00:00:00,03-04,29.2
2018-12-27 00:00:00,04-05,31.2
2018-12-27 00:00:00,05-06,37.04
2018-12-27 00:00:00,06-07,43.2
2018-12-27 00:00:00,07-08,53.18
2018-12-27 00:00:00,08-09,60.36
2018-12-27 00:00:00,09-10,62.09
2018-12-27 00:00:00,10-11,59.99
2018-12-27 00:00:00,11-12,59.23
2018-12-27 00:00:00,12-13,59.95
2018-12-27 00:00:00,13-14,58.47
2018-12-27 00:00:00,14-15,55.7
2018-12-27 00:00:00,15-16,59.92
2018-12-27 00:00:00,16-17,64.37
2018-12-27 00:00:00,17-18,68.87
2018-12-27 00:00:00,18-19,70.06
2018-12-27 00:00:00,19-20,68.99
2018-12-27 00:00:00,20-21,64.93
2018-12-27 00:00:00,21-22,59.14
2018-12-27 00:00:00,22-23,59.08
2018-12-27 00:00:00,23-24,51.19
2018-12-26 00:00:00,00-01,17.38
2018-12-26 00:00:00,01-02,14.58
2018-12-26 00:00:00,02-03,13.66
2018-12-26 00:00:00,03-04,10.59
2018-12-26 00:00:00,04-05,7.95
2018-12-26 00:00:00,05-06,10.44
2018-12-26 00:00:00,06-07,16.41
2018-12-26 00:00:00,07-08,23.86
2018-12-26 00:00:00,08-09,34.81
2018-12-26 00:00:00,09-10,42.26
2018-12-26 00:00:00,10-11,41.02
2018-12-26 00:00:00,11-12,43.05
2018-12-26 00:00:00,12-13,42.97
2018-12-26 00:00:00,13-14,39.33
2018-12-26 00:00:00,14-15,36.36
2018-12-26 00:00:00,15-16,38.19
2018-12-26 00:00:00,16-17,43.28
2018-12-26 00:00:00,17-18,55.76
2018-12-26 00:00:00,18-19,58.09
2018-12-26 00:00:00,19-20,56.59
2018-12-26 00:00:00,20-21,50.77
2018-12-26 00:00:00,21-22,45.6
2018-12-26 00:00:00,22-23,48.54
2018-12-26 00:00:00,23-24,41.29
2018-12-25 00:00:00,00-01,12.66
2018-12-25 00:00:00,01-02,8.56
2018-12-25 00:00:00,02-03,7.37
2018-12-25 00:00:00,03-04,5.08
2018-12-25 00:00:00,04-05,2.18
2018-12-25 00:00:00,05-06,0.64
2018-12-25 00:00:00,06-07,-0.03
2018-12-25 00:00:00,07-08,1.79
2018-12-25 00:00:00,08-09,5.04
2018-12-25 00:00:00,09-10,7.87
2018-12-25 00:00:00,10-11,9.84
2018-12-25 00:00:00,11-12,9.68
2018-12-25 00:00:00,12-13,7.89
2018-12-25 00:00:00,13-14,3.35
2018-12-25 00:00:00,14-15,0.97
2018-12-25 00:00:00,15-16,2.41
2018-12-25 00:00:00,16-17,7.64
2018-12-25 00:00:00,17-18,20.07
2018-12-25 00:00:00,18-19,26.38
2018-12-25 00:00:00,19-20,28.31
2018-12-25 00:00:00,20-21,25.73
2018-12-25 00:00:00,21-22,23.23
2018-12-25 00:00:00,22-23,26.81
2018-12-25 00:00:00,23-24,24.73
2018-12-24 00:00:00,00-01,17.64
2018-12-24 00:00:00,01-02,14.22
2018-12-24 00:00:00,02-03,10.11
2018-12-24 00:00:00,03-04,5.16
2018-12-24 00:00:00,04-05,3.95
2018-12-24 00:00:00,05-06,7.92
2018-12-24 00:00:00,06-07,11.35
2018-12-24 00:00:00,07-08,18.55
2018-12-24 00:00:00,08-09,35.04
2018-12-24 00:00:00,09-10,41.4
2018-12-24 00:00:00,10-11,42.4
2018-12-24 00:00:00,11-12,41.06
2018-12-24 00:00:00,12-13,41.08
2018-12-24 00:00:00,13-14,39.69
2018-12-24 00:00:00,14-15,38.11
2018-12-24 00:00:00,15-16,38.16
2018-12-24 00:00:00,16-17,41.91
2018-12-24 00:00:00,17-18,49.37
2018-12-24 00:00:00,18-19,47.42
2018-12-24 00:00:00,19-20,43.64
2018-12-24 00:00:00,20-21,34.61
2018-12-24 00:00:00,21-22,29.24
2018-12-24 00:00:00,22-23,33.33
2018-12-24 00:00:00,23-24,26.57
2018-12-23 00:00:00,00-01,24.16
2018-12-23 00:00:00,01-02,17.73
2018-12-23 00:00:00,02-03,14.48
2018-12-23 00:00:00,03-04,8.56
2018-12-23 00:00:00,04-05,5.24
2018-12-23 00:00:00,05-06,2.96
2018-12-23 00:00:00,06-07,1.44
2018-12-23 00:00:00,07-08,5.63
2018-12-23 00:00:00,08-09,12.44
2018-12-23 00:00:00,09-10,23.07
2018-12-23 00:00:00,10-11,24.77
2018-12-23 00:00:00,11-12,28.3
2018-12-23 00:00:00,12-13,30.88
2018-12-23 00:00:00,13-14,29.4
2018-12-23 00:00:00,14-15,28.94
2018-12-23 00:00:00,15-16,30.48
2018-12-23 00:00:00,16-17,37.28
2018-12-23 00:00:00,17-18,48.06
2018-12-23 00:00:00,18-19,52.09
2018-12-23 00:00:00,19-20,52.04
2018-12-23 00:00:00,20-21,50
2018-12-23 00:00:00,21-22,44.28
2018-12-23 00:00:00,22-23,44.97
2018-12-23 00:00:00,23-24,40.05
2018-12-22 00:00:00,00-01,1.14
2018-12-22 00:00:00,01-02,0.72
2018-12-22 00:00:00,02-03,0.6
2018-12-22 00:00:00,03-04,-0.01
2018-12-22 00:00:00,04-05,-0.03
2018-12-22 00:00:00,05-06,0.53
2018-12-22 00:00:00,06-07,3.56
2018-12-22 00:00:00,07-08,15.89
2018-12-22 00:00:00,08-09,25.33
2018-12-22 00:00:00,09-10,33.77
2018-12-22 00:00:00,10-11,37.07
2018-12-22 00:00:00,11-12,39.97
2018-12-22 00:00:00,12-13,43.2
2018-12-22 00:00:00,13-14,40.7
2018-12-22 00:00:00,14-15,39.92
2018-12-22 00:00:00,15-16,42.04
2018-12-22 00:00:00,16-17,42.13
2018-12-22 00:00:00,17-18,48.75
2018-12-22 00:00:00,18-19,51.01
2018-12-22 00:00:00,19-20,50.05
2018-12-22 00:00:00,20-21,43.29
2018-12-22 00:00:00,21-22,38.47
2018-12-22 00:00:00,22-23,39.9
2018-12-22 00:00:00,23-24,32.18
2018-12-21 00:00:00,00-01,34.03
2018-12-21 00:00:00,01-02,32.06
2018-12-21 00:00:00,02-03,27.36
2018-12-21 00:00:00,03-04,23.04
2018-12-21 00:00:00,04-05,22.95
2018-12-21 00:00:00,05-06,28.06
2018-12-21 00:00:00,06-07,42.5
2018-12-21 00:00:00,07-08,53.59
2018-12-21 00:00:00,08-09,56.41
2018-12-21 00:00:00,09-10,54.85
2018-12-21 00:00:00,10-11,54.06
2018-12-21 00:00:00,11-12,54.98
2018-12-21 00:00:00,12-13,54.99
2018-12-21 00:00:00,13-14,53
2018-12-21 00:00:00,14-15,49.65
2018-12-21 00:00:00,15-16,46.05
2018-12-21 00:00:00,16-17,45.89
2018-12-21 00:00:00,17-18,48.31
2018-12-21 00:00:00,18-19,47.02
2018-12-21 00:00:00,19-20,43.87
2018-12-21 00:00:00,20-21,38.41
2018-12-21 00:00:00,21-22,27.58
2018-12-21 00:00:00,22-23,25.7
2018-12-21 00:00:00,23-24,19.82
2018-12-20 00:00:00,00-01,42.59
2018-12-20 00:00:00,01-02,43.02
2018-12-20 00:00:00,02-03,43.42
2018-12-20 00:00:00,03-04,41.43
2018-12-20 00:00:00,04-05,42.3
2018-12-20 00:00:00,05-06,43.25
2018-12-20 00:00:00,06-07,49.62
2018-12-20 00:00:00,07-08,60.4
2018-12-20 00:00:00,08-09,64.82
2018-12-20 00:00:00,09-10,63.06
2018-12-20 00:00:00,10-11,61.04
2018-12-20 00:00:00,11-12,63
2018-12-20 00:00:00,12-13,62.64
2018-12-20 00:00:00,13-14,61.02
2018-12-20 00:00:00,14-15,59.62
2018-12-20 00:00:00,15-16,58.85
2018-12-20 00:00:00,16-17,58.02
2018-12-20 00:00:00,17-18,61.35
2018-12-20 00:00:00,18-19,60.47
2018-12-20 00:00:00,19-20,56.2
2018-12-20 00:00:00,20-21,49.72
2018-12-20 00:00:00,21-22,44.07
2018-12-20 00:00:00,22-23,43.4
2018-12-20 00:00:00,23-24,37.69
2018-12-19 00:00:00,00-01,36.33
2018-12-19 00:00:00,01-02,35.22
2018-12-19 00:00:00,02-03,32.15
2018-12-19 00:00:00,03-04,28.92
2018-12-19 00:00:00,04-05,30.03
2018-12-19 00:00:00,05-06,35.81
2018-12-19 00:00:00,06-07,45.07
2018-12-19 00:00:00,07-08,54.56
2018-12-19 00:00:00,08-09,59.43
2018-12-19 00:00:00,09-10,59.55
2018-12-19 00:00:00,10-11,62.03
2018-12-19 00:00:00,11-12,65.49
2018-12-19 00:00:00,12-13,65.47
2018-12-19 00:00:00,13-14,66.87
2018-12-19 00:00:00,14-15,66.15
2018-12-19 00:00:00,15-16,64.51
2018-12-19 00:00:00,16-17,65
2018-12-19 00:00:00,17-18,66.97
2018-12-19 00:00:00,18-19,68.04
2018-12-19 00:00:00,19-20,66.13
2018-12-19 00:00:00,20-21,59.9
2018-12-19 00:00:00,21-22,51.14
2018-12-19 00:00:00,22-23,50.79
2018-12-19 00:00:00,23-24,48.07
2018-12-18 00:00:00,00-01,50
2018-12-18 00:00:00,01-02,49.14
2018-12-18 00:00:00,02-03,47.8
2018-12-18 00:00:00,03-04,46.47
2018-12-18 00:00:00,04-05,47.04
2018-12-18 00:00:00,05-06,50.92
2018-12-18 00:00:00,06-07,60.6
2018-12-18 00:00:00,07-08,72.37
2018-12-18 00:00:00,08-09,74.49
2018-12-18 00:00:00,09-10,72.68
2018-12-18 00:00:00,10-11,70.75
2018-12-18 00:00:00,11-12,69.5
2018-12-18 00:00:00,12-13,67.55
2018-12-18 00:00:00,13-14,66.85
2018-12-18 00:00:00,14-15,66.31
2018-12-18 00:00:00,15-16,66.49
2018-12-18 00:00:00,16-17,65.07
2018-12-18 00:00:00,17-18,67.25
2018-12-18 00:00:00,18-19,66.24
2018-12-18 00:00:00,19-20,62.43
2018-12-18 00:00:00,20-21,54.05
2018-12-18 00:00:00,21-22,49.24
2018-12-18 00:00:00,22-23,48.56
2018-12-18 00:00:00,23-24,44.44
2018-12-17 00:00:00,00-01,49.93
2018-12-17 00:00:00,01-02,47.52
2018-12-17 00:00:00,02-03,47.25
2018-12-17 00:00:00,03-04,45.26
2018-12-17 00:00:00,04-05,45.57
2018-12-17 00:00:00,05-06,49.19
2018-12-17 00:00:00,06-07,64.88
2018-12-17 00:00:00,07-08,76.54
2018-12-17 00:00:00,08-09,78.94
2018-12-17 00:00:00,09-10,77.85
2018-12-17 00:00:00,10-11,77.57
2018-12-17 00:00:00,11-12,77.41
2018-12-17 00:00:00,12-13,76.51
2018-12-17 00:00:00,13-14,76.24
2018-12-17 00:00:00,14-15,75.81
2018-12-17 00:00:00,15-16,76.12
2018-12-17 00:00:00,16-17,75.33
2018-12-17 00:00:00,17-18,76.98
2018-12-17 00:00:00,18-19,77.95
2018-12-17 00:00:00,19-20,75.86
2018-12-17 00:00:00,20-21,69.58
2018-12-17 00:00:00,21-22,60.07
2018-12-17 00:00:00,22-23,57.66
2018-12-17 00:00:00,23-24,52.8
2018-12-16 00:00:00,00-01,36.76
2018-12-16 00:00:00,01-02,37.02
2018-12-16 00:00:00,02-03,35.12
2018-12-16 00:00:00,03-04,32.44
2018-12-16 00:00:00,04-05,30.06
2018-12-16 00:00:00,05-06,30.73
2018-12-16 00:00:00,06-07,31.55
2018-12-16 00:00:00,07-08,37.02
2018-12-16 00:00:00,08-09,43.06
2018-12-16 00:00:00,09-10,47.69
2018-12-16 00:00:00,10-11,51.06
2018-12-16 00:00:00,11-12,54.92
2018-12-16 00:00:00,12-13,58.42
2018-12-16 00:00:00,13-14,56.39
2018-12-16 00:00:00,14-15,53.08
2018-12-16 00:00:00,15-16,53.42
2018-12-16 00:00:00,16-17,56.63
2018-12-16 00:00:00,17-18,63.07
2018-12-16 00:00:00,18-19,67.22
2018-12-16 00:00:00,19-20,64.9
2018-12-16 00:00:00,20-21,60.16
2018-12-16 00:00:00,21-22,52.9
2018-12-16 00:00:00,22-23,52.16
2018-12-16 00:00:00,23-24,50.04
2018-12-15 00:00:00,00-01,64.52
2018-12-15 00:00:00,01-02,56.49
2018-12-15 00:00:00,02-03,55.26
2018-12-15 00:00:00,03-04,51.57
2018-12-15 00:00:00,04-05,50.5
2018-12-15 00:00:00,05-06,50.65
2018-12-15 00:00:00,06-07,52.15
2018-12-15 00:00:00,07-08,57.23
2018-12-15 00:00:00,08-09,65.06
2018-12-15 00:00:00,09-10,67.77
2018-12-15 00:00:00,10-11,67.26
2018-12-15 00:00:00,11-12,65.5
2018-12-15 00:00:00,12-13,63.64
2018-12-15 00:00:00,13-14,59.07
2018-12-15 00:00:00,14-15,56.68
2018-12-15 00:00:00,15-16,57.21
2018-12-15 00:00:00,16-17,57.3
2018-12-15 00:00:00,17-18,62.11
2018-12-15 00:00:00,18-19,60.71
2018-12-15 00:00:00,19-20,55.95
2018-12-15 00:00:00,20-21,52.12
2018-12-15 00:00:00,21-22,45.54
2018-12-15 00:00:00,22-23,47.68
2018-12-15 00:00:00,23-24,43.73
2018-12-14 00:00:00,00-01,53.51
2018-12-14 00:00:00,01-02,51.35
2018-12-14 00:00:00,02-03,50.17
2018-12-14 00:00:00,03-04,48.91
2018-12-14 00:00:00,04-05,49.28
2018-12-14 00:00:00,05-06,53.83
2018-12-14 00:00:00,06-07,67.73
2018-12-14 00:00:00,07-08,84.03
2018-12-14 00:00:00,08-09,92.37
2018-12-14 00:00:00,09-10,88.88
2018-12-14 00:00:00,10-11,84.8
2018-12-14 00:00:00,11-12,83.06
2018-12-14 00:00:00,12-13,80.39
2018-12-14 00:00:00,13-14,79.43
2018-12-14 00:00:00,14-15,79.26
2018-12-14 00:00:00,15-16,80.65
2018-12-14 00:00:00,16-17,84.24
2018-12-14 00:00:00,17-18,93.93
2018-12-14 00:00:00,18-19,87.46
2018-12-14 00:00:00,19-20,83.03
2018-12-14 00:00:00,20-21,75.57
2018-12-14 00:00:00,21-22,67.99
2018-12-14 00:00:00,22-23,66.22
2018-12-14 00:00:00,23-24,63.05
2018-12-13 00:00:00,00-01,51.8
2018-12-13 00:00:00,01-02,50.04
2018-12-13 00:00:00,02-03,48.43
2018-12-13 00:00:00,03-04,47.51
2018-12-13 00:00:00,04-05,47.64
2018-12-13 00:00:00,05-06,50.45
2018-12-13 00:00:00,06-07,63.06
2018-12-13 00:00:00,07-08,75.41
2018-12-13 00:00:00,08-09,77.07
2018-12-13 00:00:00,09-10,75.33
2018-12-13 00:00:00,10-11,74.94
2018-12-13 00:00:00,11-12,74.43
2018-12-13 00:00:00,12-13,73.9
2018-12-13 00:00:00,13-14,73.45
2018-12-13 00:00:00,14-15,73.91
2018-12-13 00:00:00,15-16,74.47
2018-12-13 00:00:00,16-17,75.15
2018-12-13 00:00:00,17-18,77.83
2018-12-13 00:00:00,18-19,76.72
2018-12-13 00:00:00,19-20,75.44
2018-12-13 00:00:00,20-21,69.74
2018-12-13 00:00:00,21-22,63.34
2018-12-13 00:00:00,22-23,60.03
2018-12-13 00:00:00,23-24,55.86
2018-12-12 00:00:00,00-01,48.09
2018-12-12 00:00:00,01-02,46.78
2018-12-12 00:00:00,02-03,47.31
2018-12-12 00:00:00,03-04,46.31
2018-12-12 00:00:00,04-05,46.6
2018-12-12 00:00:00,05-06,49.08
2018-12-12 00:00:00,06-07,64.89
2018-12-12 00:00:00,07-08,79.27
2018-12-12 00:00:00,08-09,86.7
2018-12-12 00:00:00,09-10,83.53
2018-12-12 00:00:00,10-11,81.38
2018-12-12 00:00:00,11-12,79.32
2018-12-12 00:00:00,12-13,76.4
2018-12-12 00:00:00,13-14,77.01
2018-12-12 00:00:00,14-15,77.02
2018-12-12 00:00:00,15-16,77.44
2018-12-12 00:00:00,16-17,79.39
2018-12-12 00:00:00,17-18,86.46
2018-12-12 00:00:00,18-19,84.65
2018-12-12 00:00:00,19-20,79.34
2018-12-12 00:00:00,20-21,68.89
2018-12-12 00:00:00,21-22,61.88
2018-12-12 00:00:00,22-23,57.53
2018-12-12 00:00:00,23-24,52.15
2018-12-11 00:00:00,00-01,32.08
2018-12-11 00:00:00,01-02,30.85
2018-12-11 00:00:00,02-03,32.08
2018-12-11 00:00:00,03-04,30.39
2018-12-11 00:00:00,04-05,30.98
2018-12-11 00:00:00,05-06,32.85
2018-12-11 00:00:00,06-07,44.26
2018-12-11 00:00:00,07-08,60.01
2018-12-11 00:00:00,08-09,64.14
2018-12-11 00:00:00,09-10,62.51
2018-12-11 00:00:00,10-11,59.44
2018-12-11 00:00:00,11-12,58.03
2018-12-11 00:00:00,12-13,58.32
2018-12-11 00:00:00,13-14,59.98
2018-12-11 00:00:00,14-15,61.35
2018-12-11 00:00:00,15-16,64.39
2018-12-11 00:00:00,16-17,65.91
2018-12-11 00:00:00,17-18,69.94
2018-12-11 00:00:00,18-19,70
2018-12-11 00:00:00,19-20,68.04
2018-12-11 00:00:00,20-21,65.01
2018-12-11 00:00:00,21-22,58.13
2018-12-11 00:00:00,22-23,55.13
2018-12-11 00:00:00,23-24,51.9
2018-10-09 00:00:00,00-01,57.45
2018-10-09 00:00:00,01-02,56.34
2018-10-09 00:00:00,02-03,53.18
2018-10-09 00:00:00,03-04,51.84
2018-10-09 00:00:00,04-05,53
2018-10-09 00:00:00,05-06,57.54
2018-10-09 00:00:00,06-07,80.9
2018-10-09 00:00:00,07-08,87.99
2018-10-09 00:00:00,08-09,91.08
2018-10-09 00:00:00,09-10,86.37
2018-10-09 00:00:00,10-11,82.93
2018-10-09 00:00:00,11-12,78.03
2018-10-09 00:00:00,12-13,70.79
2018-10-09 00:00:00,13-14,64.85
2018-10-09 00:00:00,14-15,63.92
2018-10-09 00:00:00,15-16,68.61
2018-10-09 00:00:00,16-17,76.19
2018-10-09 00:00:00,17-18,82.77
2018-10-09 00:00:00,18-19,86.3
2018-10-09 00:00:00,19-20,99.99
2018-10-09 00:00:00,20-21,84.14
2018-10-09 00:00:00,21-22,77.04
2018-10-09 00:00:00,22-23,64.4
2018-10-09 00:00:00,23-24,59.56
2018-10-08 00:00:00,00-01,54.45
2018-10-08 00:00:00,01-02,52.15
2018-10-08 00:00:00,02-03,48.84
2018-10-08 00:00:00,03-04,47.14
2018-10-08 00:00:00,04-05,47.79
2018-10-08 00:00:00,05-06,50.53
2018-10-08 00:00:00,06-07,70.28
2018-10-08 00:00:00,07-08,81.92
2018-10-08 00:00:00,08-09,82.57
2018-10-08 00:00:00,09-10,80.59
2018-10-08 00:00:00,10-11,75.55
2018-10-08 00:00:00,11-12,67.54
2018-10-08 00:00:00,12-13,59.01
2018-10-08 00:00:00,13-14,57.37
2018-10-08 00:00:00,14-15,55.63
2018-10-08 00:00:00,15-16,58.17
2018-10-08 00:00:00,16-17,65.24
2018-10-08 00:00:00,17-18,76.43
2018-10-08 00:00:00,18-19,82.25
2018-10-08 00:00:00,19-20,88.95
2018-10-08 00:00:00,20-21,82.21
2018-10-08 00:00:00,21-22,75.77
2018-10-08 00:00:00,22-23,65.8
2018-10-08 00:00:00,23-24,59.05
2018-10-07 00:00:00,00-01,49
2018-10-07 00:00:00,01-02,45.29
2018-10-07 00:00:00,02-03,39.74
2018-10-07 00:00:00,03-04,32.3
2018-10-07 00:00:00,04-05,30.87
2018-10-07 00:00:00,05-06,30.73
2018-10-07 00:00:00,06-07,36.62
2018-10-07 00:00:00,07-08,42.82
2018-10-07 00:00:00,08-09,45.44
2018-10-07 00:00:00,09-10,50.29
2018-10-07 00:00:00,10-11,48.87
2018-10-07 00:00:00,11-12,50.73
2018-10-07 00:00:00,12-13,48.02
2018-10-07 00:00:00,13-14,45.24
2018-10-07 00:00:00,14-15,43.18
2018-10-07 00:00:00,15-16,44.29
2018-10-07 00:00:00,16-17,47.04
2018-10-07 00:00:00,17-18,55.56
2018-10-07 00:00:00,18-19,68.22
2018-10-07 00:00:00,19-20,78.1
2018-10-07 00:00:00,20-21,72.8
2018-10-07 00:00:00,21-22,65.95
2018-10-07 00:00:00,22-23,62.83
2018-10-07 00:00:00,23-24,59.11
2018-10-06 00:00:00,00-01,49.07
2018-10-06 00:00:00,01-02,49.62
2018-10-06 00:00:00,02-03,47.18
2018-10-06 00:00:00,03-04,46.97
2018-10-06 00:00:00,04-05,46.94
2018-10-06 00:00:00,05-06,45.73
2018-10-06 00:00:00,06-07,53.54
2018-10-06 00:00:00,07-08,59.39
2018-10-06 00:00:00,08-09,60.23
2018-10-06 00:00:00,09-10,61.43
2018-10-06 00:00:00,10-11,57.67
2018-10-06 00:00:00,11-12,57.35
2018-10-06 00:00:00,12-13,56.01
2018-10-06 00:00:00,13-14,51.41
2018-10-06 00:00:00,14-15,47.49
2018-10-06 00:00:00,15-16,46.6
2018-10-06 00:00:00,16-17,53.05
2018-10-06 00:00:00,17-18,59.03
2018-10-06 00:00:00,18-19,69.93
2018-10-06 00:00:00,19-20,80.4
2018-10-06 00:00:00,20-21,69.96
2018-10-06 00:00:00,21-22,58.04
2018-10-06 00:00:00,22-23,54.2
2018-10-06 00:00:00,23-24,48.81
2018-10-05 00:00:00,00-01,53.02
2018-10-05 00:00:00,01-02,51.02
2018-10-05 00:00:00,02-03,47.39
2018-10-05 00:00:00,03-04,45.17
2018-10-05 00:00:00,04-05,45.45
2018-10-05 00:00:00,05-06,52.91
2018-10-05 00:00:00,06-07,63.73
2018-10-05 00:00:00,07-08,76.85
2018-10-05 00:00:00,08-09,77.81
2018-10-05 00:00:00,09-10,71.83
2018-10-05 00:00:00,10-11,61.63
2018-10-05 00:00:00,11-12,55.72
2018-10-05 00:00:00,12-13,52.43
2018-10-05 00:00:00,13-14,52.13
2018-10-05 00:00:00,14-15,51.85
2018-10-05 00:00:00,15-16,53.88
2018-10-05 00:00:00,16-17,58.71
2018-10-05 00:00:00,17-18,69.72
2018-10-05 00:00:00,18-19,77.8
2018-10-05 00:00:00,19-20,82.69
2018-10-05 00:00:00,20-21,76.84
2018-10-05 00:00:00,21-22,64.52
2018-10-05 00:00:00,22-23,58.72
2018-10-05 00:00:00,23-24,55.04
2018-10-04 00:00:00,00-01,53.07
2018-10-04 00:00:00,01-02,49.15
2018-10-04 00:00:00,02-03,45.64
2018-10-04 00:00:00,03-04,44.95
2018-10-04 00:00:00,04-05,44.08
2018-10-04 00:00:00,05-06,50.08
2018-10-04 00:00:00,06-07,71
2018-10-04 00:00:00,07-08,80.45
2018-10-04 00:00:00,08-09,80.66
2018-10-04 00:00:00,09-10,78.72
2018-10-04 00:00:00,10-11,72.97
2018-10-04 00:00:00,11-12,70.1
2018-10-04 00:00:00,12-13,62.59
2018-10-04 00:00:00,13-14,56.86
2018-10-04 00:00:00,14-15,54.54
2018-10-04 00:00:00,15-16,56.64
2018-10-04 00:00:00,16-17,65.62
2018-10-04 00:00:00,17-18,75.97
2018-10-04 00:00:00,18-19,80.84
2018-10-04 00:00:00,19-20,86.05
2018-10-04 00:00:00,20-21,81.02
2018-10-04 00:00:00,21-22,70.22
2018-10-04 00:00:00,22-23,60.08
2018-10-04 00:00:00,23-24,54.51
2018-10-03 00:00:00,00-01,21.56
2018-10-03 00:00:00,01-02,14.87
2018-10-03 00:00:00,02-03,6.73
2018-10-03 00:00:00,03-04,4.33
2018-10-03 00:00:00,04-05,2.43
2018-10-03 00:00:00,05-06,7.3
2018-10-03 00:00:00,06-07,18.52
2018-10-03 00:00:00,07-08,32.9
2018-10-03 00:00:00,08-09,38.02
2018-10-03 00:00:00,09-10,38.06
2018-10-03 00:00:00,10-11,32.07
2018-10-03 00:00:00,11-12,36.2
2018-10-03 00:00:00,12-13,36.65
2018-10-03 00:00:00,13-14,32.03
2018-10-03 00:00:00,14-15,31.05
2018-10-03 00:00:00,15-16,30.23
2018-10-03 00:00:00,16-17,33.75
2018-10-03 00:00:00,17-18,47.08
2018-10-03 00:00:00,18-19,61.99
2018-10-03 00:00:00,19-20,77.29
2018-10-03 00:00:00,20-21,70.92
2018-10-03 00:00:00,21-22,60.07
2018-10-03 00:00:00,22-23,59.96
2018-10-03 00:00:00,23-24,54.43
2018-10-02 00:00:00,00-01,45.63
2018-10-02 00:00:00,01-02,44.23
2018-10-02 00:00:00,02-03,44.01
2018-10-02 00:00:00,03-04,39.75
2018-10-02 00:00:00,04-05,41.82
2018-10-02 00:00:00,05-06,48.05
2018-10-02 00:00:00,06-07,59.43
2018-10-02 00:00:00,07-08,72.91
2018-10-02 00:00:00,08-09,74.04
2018-10-02 00:00:00,09-10,61.52
2018-10-02 00:00:00,10-11,55.57
2018-10-02 00:00:00,11-12,52.64
2018-10-02 00:00:00,12-13,52.24
2018-10-02 00:00:00,13-14,45.61
2018-10-02 00:00:00,14-15,41.76
2018-10-02 00:00:00,15-16,40.72
2018-10-02 00:00:00,16-17,38.46
2018-10-02 00:00:00,17-18,43.07
2018-10-02 00:00:00,18-19,51.31
2018-10-02 00:00:00,19-20,59.46
2018-10-02 00:00:00,20-21,54.75
2018-10-02 00:00:00,21-22,40.07
2018-10-02 00:00:00,22-23,35.5
2018-10-02 00:00:00,23-24,28.89
2018-10-01 00:00:00,00-01,54.79
2018-10-01 00:00:00,01-02,49.73
2018-10-01 00:00:00,02-03,46.08
2018-10-01 00:00:00,03-04,43.16
2018-10-01 00:00:00,04-05,43.66
2018-10-01 00:00:00,05-06,49.09
2018-10-01 00:00:00,06-07,65.05
2018-10-01 00:00:00,07-08,75.33
2018-10-01 00:00:00,08-09,80
2018-10-01 00:00:00,09-10,76.58
2018-10-01 00:00:00,10-11,71.02
2018-10-01 00:00:00,11-12,70.68
2018-10-01 00:00:00,12-13,64.64
2018-10-01 00:00:00,13-14,62.04
2018-10-01 00:00:00,14-15,58.6
2018-10-01 00:00:00,15-16,57.16
2018-10-01 00:00:00,16-17,55.45
2018-10-01 00:00:00,17-18,58.86
2018-10-01 00:00:00,18-19,67.98
2018-10-01 00:00:00,19-20,74.15
